sqft,bedrooms,bathrooms,age,lot_size,garage,price,property_type,location_score
889.7051596353585,2,3.283040907286443,18.94010179288672,2608.4771078278272,1,257056.85578613516,House,1.5
2611.0882813067383,3,2.356629735028032,44.46085804007814,1645.5901039074045,1,563800.7009316593,House,1.2
1957.5145586424715,2,1.306281217731273,19.889042065967175,2875.9266697777625,2,367679.3871445453,House,1.2
1559.2145571694005,3,4.170718296177581,8.994583547714157,3752.7089777892793,2,473743.0529864998,House,1.5
2134.412272426023,1,2.9356248795071855,93.8562763671899,1385.8215694463272,1,226971.38564671902,House,0.8
2756.1692276891868,4,2.2458912884016415,4.150660674860308,2170.1113421945197,1,594120.2669698913,House,1.2
2400.665272803369,3,2.664638531449738,14.81551302074855,10620.018814255542,1,390212.9433235668,Condo,1.0
1297.220958926352,4,2.974041956561658,31.861992122309594,3514.3805892188548,0,302187.99175203877,Condo,1.5
2593.9671308740963,3,1.071143386106565,0.01298160368395354,1201.2637395251418,2,484992.4803071262,House,1.0
1489.929966339229,3,2.65769421996281,24.216138888566828,1479.9551579550202,1,317985.8985727597,House,1.2
2173.346495171429,1,2.0498765267061083,6.1985235450036456,3337.415962734359,1,360571.91051328165,Townhouse,1.0
1757.3199460182927,3,3.0072999856297518,3.7200076522696266,3134.838759246655,2,431589.0517311784,Condo,1.2
1824.9069986114994,3,1.7598180753937216,6.409463118326471,2222.2569423815694,2,282711.1574963552,House,0.8
2612.9943800324077,3,1.8952981449029176,68.11400559402615,8925.409415170847,2,493277.80061348726,House,1.2
1167.8450241472817,4,4.162871098564057,44.500495599455896,11040.928399294058,2,200851.81957444432,Townhouse,0.8
3556.156059421546,4,3.7309120908821365,4.809722779637994,2611.835004332538,2,581457.5401724683,House,1.0
543.131144564403,4,1.0,2.489207989405935,4612.283884597906,2,123207.78821381126,House,0.8
1521.8658533961143,2,3.6567619824643116,9.055933772767382,4729.539340179031,2,242748.6144324663,House,1.0
2296.169511953393,4,2.426347973742243,17.946263019255852,5054.006478174089,2,406800.2317253416,House,1.0
2467.451333148248,1,1.7918179371009881,40.369883507706476,2164.527429217821,3,401313.5509478366,Condo,1.0
1919.6194235426358,4,1.4928252642923499,67.6809802052305,7861.436335471853,1,271870.93178897194,House,1.0
1954.087437598766,3,1.5508823717200118,27.818370174447033,2880.448821776836,2,492104.3782818385,House,1.5
2328.440068262093,2,1.8200640552415848,18.276236772490073,3681.20727239394,2,394449.0095446846,Townhouse,1.0
1815.1444180338558,5,1.3728674163181565,3.0707646246342515,2984.0053526756656,2,378383.5411964982,House,1.2
3114.5450063479248,4,1.1454003389273577,1.5382337767429801,2779.8629692986497,2,590249.2855639752,House,1.0
2671.4792913852816,3,1.4596198491560892,18.12813868494294,3426.183470929237,1,675141.2173874623,Condo,1.5
2698.259480804508,1,2.823393855065687,15.48992607435412,1647.5707562514035,1,429652.84780574474,House,1.2
1227.0746213036664,3,2.550090148570797,37.42749936879573,1112.5650568668445,2,253389.11613186667,Condo,1.2
1936.4892604754377,5,3.0558564515518563,7.790039517182529,2679.297097342227,2,426640.05708342895,Condo,1.0
1759.6272410234371,3,2.4336301607899458,0.8100004552955278,1919.4350588422567,0,474474.4949615071,House,1.5
1195.5188994484274,6,1.1933206693552083,11.022825384601145,3919.6272500619257,2,239054.1209991116,House,1.0
2288.1313471566136,2,2.994440923493606,69.59332413031639,3702.98703375421,0,368745.42540484905,Townhouse,1.2
1569.883393776147,3,1.4953107211250851,31.75107307811156,3001.117534689931,1,303103.16709693894,House,1.2
2524.3230638801897,4,3.146614301988934,0.6871125497177182,6252.8172131616275,2,818373.0858739724,House,2.0
1143.8467496845346,3,1.3340799970430393,41.53752133025287,2971.690199208045,2,170266.2026556582,House,0.8
3375.2324902734567,1,1.8125233735964748,12.761421605866962,1437.8792709420961,2,463966.35860389005,House,0.8
1282.9338731263506,3,2.138608359432085,9.07530085146193,2665.582479602615,2,272284.9452232047,House,1.0
2175.4418697603487,4,3.1744048010569488,8.515587273840989,5353.382501756959,3,521133.4400204404,House,1.5
2633.487448310454,4,2.675997252127395,18.08448911331515,1161.9706321084693,2,365170.9361313309,House,0.8
1543.4876558399098,4,2.5200013221509243,15.125975132485479,2844.0427898714465,1,318213.791898538,Condo,1.0
2681.9749147463604,4,4.385668785055305,21.3787734041463,3974.8051907832278,2,429074.7518575017,House,1.0
1016.6531217596671,4,1.0,17.04949310648904,11227.497331246012,2,214343.76557237876,House,1.0
3161.6941593460483,2,1.461622357299449,3.1084031183967613,5454.132288692127,3,376491.3985346395,House,0.8
2011.3194119726065,3,1.4188115219610087,5.9475385547229305,3185.3205025327943,0,558171.6759772,House,1.5
1522.8708736248964,4,1.0,36.7807416424336,3867.5619993307255,2,201488.46797394525,House,0.8
1760.6545820580525,6,1.7804804871139726,21.768794978556564,1154.1879705062988,0,315932.76330177,House,1.0
2647.1354155141753,1,3.1877691637967063,11.898665337659216,1763.646654121205,2,308157.0031980274,Condo,0.8
1532.4357665196494,3,1.9083526014842485,4.032569190930062,4127.70910346018,2,400976.4111097198,House,1.2
1400.5138484617778,3,2.1669970280136903,0.15441529042959914,3231.11868489911,3,336168.30283280055,House,1.2
1822.7707219330096,2,1.0,7.476055925665001,3443.9370709496297,2,402515.53250630136,House,1.2
1058.4303097840257,3,1.7034744248396527,1.1281682851757155,3032.241296392764,2,270810.1664667355,Condo,1.2
3456.4351263534527,4,2.038301284412416,13.166574133766929,2973.3797602242657,2,787573.2391701461,House,1.5
1546.8843270282214,1,3.142400422547114,34.4971383276325,3138.39036306818,0,199735.0462552633,House,1.0
2665.293428944323,4,1.0,6.7206092030804845,1758.0884817029175,2,668833.553863289,Condo,1.5
2167.576066918218,4,2.044991254278862,37.645174129212194,2658.550992866871,2,319127.66950810945,Condo,0.8
1212.3727596144254,6,3.5868180300688906,24.386087766867615,1600.3020702032445,2,208281.76122041617,House,1.0
1995.2362326298164,2,2.054916714376736,2.676624851040164,2186.815755097979,0,322527.1268589861,Condo,0.8
2627.2022234485985,3,1.0,20.688082825872876,5420.549670984319,0,457435.25232561317,Townhouse,1.0
1849.3909319309548,3,3.7791757773481915,3.2899425746637845,2723.36586528375,1,351374.1632724456,House,1.0
2954.4903566808225,3,3.2348969425383327,21.272100346461205,4015.51038414416,2,735102.301835196,House,1.5
2817.2123142254914,3,3.3693971750787908,3.079685183841285,3157.8518371918494,1,529659.8925238613,House,1.0
2735.1318837266635,4,1.0,9.968436268662037,2459.1085041389206,2,488009.126064843,House,1.2
1632.2745821816025,1,4.012455725847214,16.7216193894789,1800.3126922177303,1,436732.5859072819,House,1.5
1136.1260417748103,6,1.7267239148888023,1.0337447325877582,2440.5340658791965,2,266033.57010937703,House,1.0
1509.1299157097644,4,1.990561055779769,3.328373882436939,3266.875240190706,1,274124.9376776871,House,0.8
2156.9927525333765,4,1.7972228340079965,7.7252774985061095,3984.139854231505,0,437228.46673932095,House,1.2
2436.6293708258845,4,3.446937181955207,12.40983701685148,3168.9907230440717,1,433926.67464549374,House,1.0
500.0,3,2.3202016474947045,39.10731540643984,4124.665311920247,2,122423.81433774528,House,1.2
1993.5094387105999,4,2.981741032587626,4.147202557929394,1393.9754064320982,3,285647.11617021984,House,0.8
2126.4713802585475,3,2.575901022884368,8.537992409472903,4597.791133552811,0,339972.2354941802,House,0.8
1777.9645949475587,5,2.4049579963070795,12.916733116256026,1695.7354671843468,2,364345.2465970481,House,1.2
3033.0190712127032,2,1.5532159362538036,7.013248422669431,4874.4000470122555,0,831465.1153915125,House,2.0
2337.424059400697,2,4.312140587307765,19.656506408368774,3832.232926062108,1,407829.64644659014,House,1.0
3048.1535264647173,3,1.0366063714947709,5.930485926279553,1170.1710561319267,0,547530.3125607705,House,1.2
1827.2315837198141,3,2.9122539740346842,29.59895534061228,4309.087363605405,3,395484.26387277566,Condo,1.2
2749.98199400554,3,2.876656592107279,14.070177352157264,4902.735873998909,2,751641.2323648377,House,1.5
3308.053115622016,3,3.6543562861524252,1.8051666740277803,5591.144188976256,1,578146.3307405572,Condo,1.0
3049.354759418129,5,3.888090032379278,19.723477949961804,2029.8168736600578,1,1058219.4721444228,Townhouse,2.0
1126.2867252570136,3,2.362611400583224,16.844246450947633,3260.726887184434,2,138137.9849790964,House,0.8
1797.0591379660952,3,3.030394305924753,8.267849563002914,4218.456962739459,0,684196.4795080979,House,2.0
1723.8682356401628,2,4.264873710452509,0.22439570885415552,4307.717384781932,1,498733.53799438203,Condo,1.5
2391.403628061062,3,2.434823233077748,4.480417275164422,3658.323937487743,2,749902.0946451401,House,1.5
2549.0828440116265,3,1.4335665249348235,10.407741410593452,2408.313233368868,1,707057.4765122199,House,1.5
1328.885860779411,4,2.1155318873005786,4.460721986580057,4885.231127409589,2,346981.6320042743,House,1.5
2054.27081113355,2,1.1953540013855328,17.230896337566836,4899.6055624883065,1,556251.1682061891,House,1.5
500.0,2,2.871816810994723,24.918470790899505,2759.6547131439625,0,128646.53430781419,Condo,1.5
3153.556004641512,3,3.5644562081406352,38.7612920649876,2014.693992289615,3,554487.3263648663,House,1.0
1590.100607458645,3,2.3789585079324618,20.824759688095945,2071.541573109272,3,491127.5317383171,House,1.5
2044.6911518755976,3,1.0,23.359840351590023,5898.237507161607,2,407204.99986738415,Condo,1.0
1752.280228809551,4,3.5216508350576774,18.752425643765434,4795.048933904017,2,382451.18043353915,Townhouse,1.2
2916.822060010732,3,1.0,84.652910951828,2951.238254757446,2,522589.8500237859,Condo,1.2
500.0,3,1.0,6.049162562035332,2698.3976051496393,2,202047.71365214177,Townhouse,1.5
1986.7117261392727,4,2.3216616125052814,6.191974765017551,1231.3995161769417,2,455912.82437371265,House,1.2
1915.3449940018418,2,2.751785245675499,2.701134339308589,2857.7773399537327,2,228089.54729926103,Condo,0.8
1637.0908899266537,4,2.922247498758354,13.298361000726667,1643.2683315078148,2,376441.5828926637,Condo,1.2
3380.9812365085063,3,2.433860447953527,2.022096205760975,3227.6181787707756,2,482836.937596742,House,0.8
1290.136432915383,3,4.260043765134857,6.298231653498068,5391.741032711059,2,326451.1858592052,House,1.2
2617.436941788529,4,2.565168341083202,13.18190871577004,1825.8012732819582,1,615128.8353184641,House,1.5
2285.0022309648666,2,3.5346681017529358,63.21007048424933,3358.6466201537833,0,491721.74930239766,House,1.5
3009.2154020284124,5,3.2869545640946978,66.38110340895749,4909.315889325533,2,786709.8907511767,House,1.5
1466.2487321779959,3,1.2071262677954704,27.231272771382024,3328.0695415996074,1,304346.40466339997,Townhouse,1.2
1413.624880700993,4,2.330269512714479,9.861356667944484,2293.899574056735,2,230585.36984830102,Condo,0.8
2876.855925981919,5,4.623320513281019,40.073516645443135,2996.4789728476467,2,578570.5871002306,House,1.2
2340.257046664088,4,1.9956491460597428,41.6618924263749,4810.8273575457915,2,481657.63591941696,Townhouse,1.2
764.0501226585932,4,1.8253794756433093,48.202822740461585,3399.178045141586,0,100884.97063633992,House,1.0
1568.5559884293837,4,2.6705755814770225,20.434416566565208,2975.9384354309354,2,290878.9530680818,House,1.0
2309.106123078449,3,2.0314800707399483,4.507741212200808,5313.848217248799,0,575322.1232050052,Townhouse,1.5
2670.2113772372713,3,1.7062954204977614,1.9099809537298083,3856.2825751211735,3,559496.3281599558,Townhouse,1.2
1456.6154774456359,1,2.0167166057024133,49.249327504084604,1633.6119875880347,0,210416.2859923803,Condo,1.2
500.0,1,3.9320096713686254,1.1429682144923679,4087.5715964002143,2,138430.6580828384,House,1.0
2418.5785485896267,4,2.3633813085224276,7.016415388912761,4792.365344485619,3,628446.4804008199,House,1.2
1023.7434480448194,1,1.171924967245288,13.348098167938192,1605.74291916931,3,143389.021374605,House,0.8
500.0,2,1.0,0.4444355562713909,1000.0,2,172632.75374460695,Townhouse,1.5
500.0,4,4.706804932054469,47.48425551060488,1770.5290259191481,2,148480.92196482423,House,1.0
2651.184688158193,1,2.2766656305658977,6.768871424925049,2832.033138401738,2,472307.327131861,House,1.2
2102.8939603239733,2,2.934578500965418,0.5783789975785456,4938.881524606727,2,476313.47254894057,Condo,1.2
1819.4748954301988,3,1.7286227736603907,100.0,1909.361139035056,2,320409.17361920845,Condo,1.2
3111.2194903702093,3,2.820985969271416,7.461696503212135,3934.582803809526,2,407186.6481038341,House,0.8
2509.859746418458,4,3.959329651601532,41.873228532058924,1000.0,2,680931.0685394739,House,1.5
3293.040034177533,3,1.847736816256245,12.08348455148056,3262.1878215780494,2,828358.0603773731,House,1.5
885.8116222664028,3,2.9585867799485825,21.760920241365508,2432.390440227866,2,240508.74537230644,House,1.5
1972.3595008368293,4,1.094253724109612,5.517445654694399,8512.57184888416,2,360100.05261693907,Condo,1.0
706.6293000415885,3,4.522866118366792,13.978288663810494,1157.4294761634665,3,209947.16399879305,House,1.2
1816.4941345156262,4,2.7685359302445747,5.958721104031131,2959.422001828245,1,381584.32796382444,Condo,1.2
1801.1073169866581,5,2.087206155647708,60.35296620671368,1153.8844639801873,1,285864.2049677093,House,1.2
2501.2909098104565,3,2.2021258767138363,1.2576333544311582,2264.5834946109976,3,507496.0778372679,House,1.2
2036.4511049135187,3,1.9899618254856646,6.422679401425478,1273.3703933040467,2,364872.4949336254,House,1.2
2498.7257106239326,1,2.041094835876507,44.71889000825301,9418.153884237514,2,324899.2867381485,House,0.8
2562.7521065111155,4,1.0,13.079912377000776,2495.4542755217403,2,458176.53096957,Condo,1.0
3723.9429419065136,1,2.4020342679032445,18.330020674929376,2682.448439734196,2,612349.544283886,House,1.2
1747.7626757711005,3,2.360121319394288,21.09344141542013,2917.939914226587,1,454881.2472169914,House,1.5
1247.1818394668967,4,2.988661537260477,1.4713702996303477,1692.3300795327245,1,334855.832536055,House,1.5
2196.866892253127,3,1.9768562535584735,0.35795916115109416,5052.403586854473,2,571191.1861630321,Condo,1.5
1358.175978288365,2,1.7289636858589774,55.56120984976889,4105.558526759674,2,186817.7053441465,House,1.0
3185.568614749229,4,2.4922250555470247,6.335431180937199,4717.192920054531,1,572085.5310037811,House,1.0
1773.4255688438138,2,1.0,9.570818906768956,1621.3575302989807,2,249481.25321660438,House,1.0
1547.5389057008078,4,2.643423187534584,22.919938576570473,5258.797185488768,2,319471.5592533536,House,1.0
1622.9474230791056,4,1.0,5.391706275933337,4963.769146301247,2,274835.84864496806,House,0.8
2574.7339387773127,2,3.620818648830796,26.41547920624329,2653.9476307600985,3,338304.9247317076,House,0.8
1873.8024134148118,5,3.184269955660775,12.258724159211031,4663.4487932084185,2,251750.9380251578,House,0.8
1486.666543895694,2,1.5738141235759868,38.84371460665805,3416.3766577834876,1,216873.68700771878,Condo,1.2
3332.2815340988245,6,3.1611380133380367,6.529584471631823,1343.4554044318336,1,650502.9595852684,Townhouse,1.0
1315.0641274706,1,2.6115142242538814,4.5586620701689196,2720.570960047944,1,280464.4473393046,House,1.0
2028.4528592263948,2,1.4909897689151401,35.63875963150091,2343.134826196465,3,321638.1662792841,House,1.0
2521.844921288184,2,1.0,7.900181221618609,3111.0315678701127,1,361972.51614228147,House,1.0
694.9319116663414,1,2.816435683426452,10.616099297519902,4966.9594136132855,2,156108.10398175937,House,1.2
2384.20840112474,4,1.7057181528649652,31.56923654181073,1312.0280282020472,2,350952.3108896456,House,0.8
1155.9138596156404,4,3.5949695696960795,20.188774573237687,2387.998976664105,1,188519.25049467213,Condo,0.8
2658.226224667202,4,2.5140337338818513,11.658104028663217,1976.4968391493162,2,499731.212563952,House,1.2
1229.879190464819,2,1.800417303502683,5.750721899595091,2019.3972349877693,1,273255.1499247962,Condo,1.0
2554.2152254790885,3,4.2978387330904715,28.895507993468314,1975.2405661897615,1,566722.3956887865,Condo,1.2
2884.6664530357702,4,3.0764464926030053,3.9795345748866158,3084.3159505709773,3,434216.72446327267,House,0.8
2689.149220506244,3,1.0,52.69960122385008,3872.237275771787,1,379019.31777337333,House,1.0
2201.053318590482,4,2.0136082312091337,3.2578168935341494,3548.0820875318414,2,359742.0227275777,House,0.8
1814.9592456562405,4,1.1159110079875767,32.688314738468236,3270.9446428533747,2,331924.50352358597,Condo,1.0
1538.8643389321248,2,1.7002020622796914,11.041595438861728,4067.859602498905,1,263687.08763063594,House,1.0
3176.827752653683,4,2.3552676010814637,4.116051403507795,9800.248943707827,1,616346.8446372397,House,1.0
1440.4038238658854,4,2.854048508587546,10.295968037404188,3190.5407871294838,2,377735.4581294766,House,1.2
1170.3471411440032,4,2.7613657421135738,5.00905697893825,4966.9895012596535,2,311384.21658910945,House,1.2
2532.295148026264,2,3.577873076564802,2.9235032327092187,4827.537186293286,1,389713.5158468774,House,1.0
1363.0905574508038,2,3.1365983775086668,5.466522911219233,7251.017490475177,2,289390.962371481,House,1.2
1239.9492020270982,3,3.074746929125505,40.4081336395472,3945.21776683474,2,367025.77007290645,House,2.0
845.1165902641881,2,2.7014923231332744,2.239701247002921,1954.4066245858628,1,198235.66735261475,Townhouse,1.0
1613.6721284315859,2,3.7867988527259016,71.90019733321401,3471.8433633183627,0,155337.40474551014,House,0.8
1933.8279808828054,4,2.1837234568090826,0.10021975484030002,3379.791741739346,1,540642.4508842154,House,1.5
2194.473382128559,4,2.2096967312648093,21.47282284716843,4480.954247465881,2,323192.9442988382,Condo,1.0
2761.0449954395867,3,1.0,38.83007530611458,1926.1946762284922,3,757414.4010866786,House,1.5
2421.518338932635,2,3.5561640438100355,54.34918095409837,5614.796009673328,2,334549.16322710464,House,1.0
1847.3022243574562,5,2.4230742442208455,3.1093614581626836,2988.7740768618305,1,292628.69851457415,House,0.8
1841.443458896224,2,5.433605706171273,23.960377712738538,4535.495541201429,2,282301.5391463053,House,1.0
2408.125975132147,4,2.094467308237542,2.2711966822831084,3480.170545992548,2,564408.1840962264,House,1.2
3018.056130342856,6,2.588578129416735,8.696173830938735,3169.3930737633777,2,599751.947651949,House,1.0
2101.05135958656,4,3.0465049536084137,26.329871015924283,3350.712220115635,2,370551.7342679373,Condo,1.0
1624.6953166316728,6,1.398100027011287,8.492139795486336,4171.354180876886,2,645205.523491041,House,2.0
1205.7071991315636,4,2.8585477138792275,7.519331831764706,7937.2916737973155,2,339999.9721302805,House,1.2
843.8357884702195,2,2.5346614320571854,2.4672000845780104,1087.1461248655748,2,198955.90280210663,Condo,1.2
2533.0157376348184,2,2.1963118103231625,1.3749600507121786,3904.954749857258,1,570798.4311467343,House,1.2
2462.3828189116457,3,3.6726039587430064,2.449635955222918,3047.2167073435967,2,364400.7621486046,House,0.8
2461.8908200853293,1,1.5962512820893444,41.66493945436912,2728.334739136289,2,369955.88895418425,House,1.2
1897.0724429183554,4,2.774902113082222,0.22523401915885888,1000.0,1,837643.5232954992,House,2.0
3125.5477967134007,2,3.954664291385046,23.609414395197177,3984.2478998536358,1,623052.0069713333,House,1.2
1612.705204332146,4,1.7933782440437016,29.274243593607817,2800.3919865444905,2,273022.5664033535,House,1.0
2764.2153897657645,3,2.203114017307701,16.781423377941927,1964.0928547088383,1,461918.40981959814,House,1.0
1969.0056840083655,3,4.845304563471828,26.24418318668498,3044.950690323153,1,323890.0103959733,House,1.0
1513.31938825653,6,2.9743910651560572,21.12656021196102,2575.0001837770455,1,354279.2780020414,House,1.2
2474.024245854209,2,1.9938025233573824,12.159895207345269,1247.383475051845,1,347320.66359967104,House,0.8
2327.708894947195,4,3.302624760078478,9.648340848906248,3115.3362149768795,3,456535.2336482213,House,1.0
2285.578207413541,4,1.931906448408974,56.71721295926103,3983.980662290672,2,381823.40875353024,Condo,1.0
2065.022737644959,2,1.0,71.4667733251236,2265.120625203672,1,311087.30366182607,House,1.2
1969.6855346265354,3,3.87236394526517,21.069226402628868,3397.708172280227,1,380729.52984258445,House,1.2
3910.697594296351,3,1.3969407358689856,4.395455771929119,3146.5314157979806,1,791155.7409630188,House,1.2
2947.405316156938,4,4.951712624997291,11.880491452905353,5027.841829528265,2,456594.6296720864,Townhouse,0.8
2578.26151598841,4,2.0106676245377946,13.724920570965436,2830.3447504523515,0,402909.65704894694,House,1.0
2089.4393265627104,3,4.6332646815618554,28.373876206386303,4449.495151307729,2,543833.8908469774,Condo,1.5
2805.7257604773354,4,1.1313289314799422,22.03898488165934,2548.661560424034,2,721707.8739541913,House,1.5
2414.3958211131617,2,3.525493586266253,14.464476829772405,7971.763230451765,2,626704.7733904027,House,1.5
2020.9638022192285,4,2.99972627298465,22.8114835140784,2396.055687148663,2,400680.7124973131,House,1.0
1757.148539787268,5,3.337746225555152,0.4870187773920797,2116.460586634912,2,246172.85541323657,House,0.8
1935.2661298698495,5,3.4680227066762606,29.978990306836746,2834.8773155240247,2,362794.8583778435,Condo,1.2
500.0,4,2.002254857718828,4.755811797712015,2071.4218763572094,3,242009.32841403672,House,1.5
2168.4806714381134,3,1.1911561579970016,21.366073772941597,1596.6640821703409,2,378636.4722041423,House,1.0
1609.2191359117123,6,2.4490822696607824,2.4201627874226754,4288.9669431405055,2,510278.13601991563,House,1.5
3274.135998626307,3,2.723030257585134,2.431171890650912,1000.0,2,427221.28567346197,Townhouse,0.8
2015.4752566494035,4,2.0281553788444953,0.7261781234216662,2082.3103927574466,1,384257.78584220796,House,1.0
1048.8292643720306,2,2.777553970159862,48.210714792607014,1524.037043521955,3,172581.0830361187,House,1.0
1960.095876697506,6,2.8296255311747402,18.555061368076686,3200.5716072353994,0,300330.00144713325,House,0.8
1163.1031319499966,4,1.5899735534561341,8.987146726683182,1000.0,2,342963.0518690487,House,1.5
2378.7259325699733,4,2.8949712816904656,31.002423241405005,3920.3076916519267,0,418039.36629035824,House,1.0
2232.757891471588,1,2.2327879763053544,19.674385869819222,4138.319073238964,2,315652.26873643434,Townhouse,0.8
2766.2717048866143,4,1.800019099796629,19.355918759159664,1317.76312702591,3,407912.72498540673,Townhouse,0.8
1367.2945666443477,4,3.287375138223993,13.351257142038458,3279.0248371150346,2,287156.2739517524,House,1.0
2027.2064769825174,4,1.7230087883064558,0.15916725189641073,3858.4840104571276,2,300227.4818553235,House,0.8
907.9825636586918,2,2.0433324100952737,5.980591083695407,4770.231843497763,1,151323.40320634973,House,0.8
2561.1958255397717,3,2.5720508501866557,2.309938644168028,1430.1510280408543,1,394339.75821307465,House,0.8
2415.0969443520976,2,3.8743116206542387,21.71845400391179,1333.0204731305873,1,314431.59482437617,Townhouse,0.8
2396.6440168220565,3,2.692784077724298,5.716897137646429,6319.052852726218,1,822871.7549254603,Condo,2.0
2001.2952250855528,2,3.0282883324746677,11.962801444495758,1976.4451817489248,2,363508.6782529352,House,1.0
2331.8183126310328,3,2.2023574640035037,8.721485452899339,2289.978968616209,2,519627.0487065077,Townhouse,1.2
3283.471286646877,2,2.421510375623659,3.0909857368014078,4091.0104073005787,1,643844.569930426,Condo,1.2
1771.9245943663889,2,2.451122766480406,63.57879623797955,1661.3727349223473,0,384278.22314152116,House,1.5
2110.9161469680676,1,2.793306236017025,54.18681415712405,2609.921161286657,1,223508.56384546318,Condo,0.8
1131.0989606548721,5,2.20403242695174,1.7680618676277624,4655.8144945258,1,299480.0741695333,House,1.2
1305.391230721334,3,3.8399998854762094,35.13155575461354,1464.763231005658,1,264939.62858431693,House,1.0
2078.2506344746457,3,2.126833761497858,13.403215389350606,2321.5673891139036,1,451879.1177957753,Condo,1.2
2883.1468373615257,3,1.0,29.72104619510533,1697.0355097082859,2,424760.30188079225,House,1.0
1794.9753405987422,4,5.242796604370019,3.277623748734296,2024.4073915315396,2,274708.93154188024,House,0.8
1811.2667765503008,5,2.172631309056248,2.8375888227654,5392.823084070593,1,369894.6456111361,Townhouse,1.2
1674.4918043965004,2,3.8131697870913475,44.28370210886365,6018.129748233196,2,259837.7996520205,House,0.8
1572.1946633245416,2,3.9047908419597586,45.62028683835314,3391.1252068042945,2,348819.6181736642,House,1.5
2235.977164567057,6,3.445214312250382,12.543899286467198,3889.7681850853296,2,255921.9709367495,Condo,0.8
802.1938838570843,3,2.301972780402598,40.82870787238241,3836.9284804066033,2,150134.0995344723,House,1.2
3024.751661333382,1,2.786684819874343,22.01983944763282,2129.9036266069406,1,570905.7246621919,House,1.2
1467.6621614964315,2,1.2254897906950728,4.09158239873284,3357.91408483653,3,198713.41997755284,House,0.8
2577.522788350513,1,4.490147773818276,7.978359687921061,1559.8513463934562,0,649834.9789436841,Condo,1.5
984.0011220848993,6,1.6481940018173302,2.9250541998005626,1845.887102055339,2,239460.21585835944,House,1.0
2535.0721044369748,2,2.2460990372591243,29.73986353750924,2854.349433064745,1,748578.159730153,House,2.0
2537.5556862515978,5,2.598986487040251,84.33122658637109,1753.7550363557157,2,276477.84034173656,Townhouse,0.8
2307.361657604717,6,2.39256024516304,15.809834935418792,1577.5628867135017,2,553299.1471761712,House,1.2
1204.457182560166,3,1.843126717706606,21.33439108497268,2088.1861269129627,3,183934.12578650983,House,0.8
2199.6385516784617,1,3.894339052054688,27.415710397190864,5287.8491940191025,2,266782.4790096845,House,1.0
1053.5550522124888,1,3.4502792834882796,5.078734188777584,6493.581957556761,2,180717.77389184857,House,1.0
1797.7893959230516,3,2.8220472043256932,8.189500169469676,2932.820850632204,3,274876.6386078458,Condo,1.0
2823.5304807642606,3,2.10044694400325,10.631495162197462,3988.2166786745865,2,470059.9701512313,House,1.0
2637.3615416565935,4,3.5642758718444707,18.057044299085035,2249.026958853317,2,563880.482663801,House,1.2
2012.1463540323466,3,2.0355313672224344,38.008184857876955,1061.2222654051668,3,482413.0878175774,House,1.5
1220.1547392617265,5,4.070391840337816,5.866051279678056,1906.9087600172227,2,256344.89597667396,Condo,1.0
2516.470169739355,3,2.6112209154834276,12.731133253008316,2555.0523295549965,3,480269.04616452963,House,1.0
2015.5049901584202,4,3.7297815269727153,27.848978127158148,3198.6516512273865,1,367112.51126526325,House,1.0
500.0,5,2.3861796738164167,1.8288234705241282,2834.191378802231,2,172228.78331035966,House,1.2
2626.1038610532146,2,2.5715331820409446,14.385448168447407,2589.3889306408937,1,315063.5763544446,House,0.8
1980.6137329042463,2,3.7254210614586665,3.1185715989761094,2236.5359209930784,2,496417.6320123277,House,1.5
2961.9609983864575,2,4.693925151804445,15.493605491004205,3540.1744067443738,3,588921.615182738,House,1.2
1123.7835849257563,2,4.060366817504882,29.205084782747136,1507.2681375170937,1,240675.7549940413,Townhouse,1.2
500.0,3,3.37713461937785,5.408566522949016,4451.655621159594,1,175584.44402692962,Condo,1.2
2223.267086676148,3,3.0892834329575964,37.87297971354779,2223.4705291837636,1,660313.5166030406,House,2.0
2233.250941345578,3,1.9930513097403741,8.153474207965052,8379.546929705888,2,518018.68593506335,House,1.5
647.4626979148384,6,2.7952297411054325,4.233809368465329,2546.161551378348,1,231159.29018426404,Condo,1.2
1217.200363306715,2,1.5869508160032684,12.521863832476338,2344.698587052834,2,282560.6045935361,House,1.2
4204.174194975922,3,2.875782133684774,41.761587952304005,2249.93567397547,1,915318.2475567785,House,1.2
1755.5115086769574,1,2.9400506606935735,1.4284820873868067,2356.419760243892,3,327886.3594909693,Condo,1.0
2584.7671811009727,3,1.0,7.937188852405468,4038.4410962013403,2,404040.2692447415,House,1.0
1479.4721381052932,3,2.538738609191707,21.178016744072604,2918.607503937814,2,339825.4565944565,House,1.2
500.0,5,2.914874899089105,8.850286716171476,4883.125831253161,1,303817.1592466692,House,2.0
1863.7934025632755,3,2.4162901428609778,1.4691420284079073,3760.1372315361486,0,231913.67213168732,House,0.8
1787.5163517711158,1,2.8580488388565706,8.069311234097542,3028.2683386683407,2,307481.6708846928,House,1.0
1680.0974090653028,3,1.158277756643686,34.402852115714346,3592.0457565424704,2,281807.4446600932,House,1.0
1908.287331594886,2,1.7241356944397412,68.86385284944532,5421.747416717523,3,475092.287450468,Condo,1.5
2211.414617316509,2,3.5349381631639325,0.8118403651222696,4139.573248879672,0,390223.3926141183,Condo,1.0
