MedInc,age,bedrooms,bathrooms,lot_size,garage,Latitude,Longitude,price,sqft,property_type,location_score
2.9449,17.0,5.624801271860095,1.1542130365659777,1603.0,2.548489666136725,37.21,-119.45,95600.0,4964.387785510614,House,0.853811913902916
3.55,17.0,4.794007490636704,0.951310861423221,707.0,2.647940074906367,37.09,-119.65,106300.0,4299.752760531901,House,0.9493629849772754
3.5446,19.0,6.8045738045738045,1.2702702702702702,1164.0,2.41995841995842,37.39,-119.59,106500.0,5908.205811681581,House,0.9485102733861309
2.7813,10.0,5.30478589420655,1.0327455919395465,1003.0,2.526448362720403,37.39,-119.66,124100.00000000001,4708.375483387777,House,0.8279779108823158
3.1326,13.0,6.648414985590778,1.1123919308357348,925.0,2.6657060518731988,37.35,-119.68,119800.0,5783.2787564951595,House,0.8834515371728834
2.6071,16.0,5.775067750677507,1.1490514905149052,989.0,2.6802168021680215,37.38,-119.72,103699.99999999999,5084.600968564543,House,0.8004700665902096
2.3565,11.0,5.335802469135802,1.1061728395061727,820.0,2.0246913580246915,37.32,-119.65,122300.00000000001,4733.1887433311795,House,0.760897932378948
2.8393,15.0,5.427402862985685,1.0838445807770962,1267.0,2.591002044989775,37.31,-119.64,104400.0,4806.469058411086,House,0.8371366650094234
2.625,13.0,6.401486988847584,1.20817843866171,712.0,2.646840148698885,37.29,-119.6,137500.0,5585.736359100604,House,0.8032966476052998
3.0224,7.0,7.149789029535865,1.3101265822784811,1268.0,2.6751054852320677,37.33,-119.62,147800.0,6184.377991651229,House,0.8660499043313789
3.625,17.0,5.789333333333333,1.0373333333333334,1042.0,2.7786666666666666,37.23,-119.91,94400.0,5096.013434689205,House,0.9612062015209492
3.375,8.0,5.671232876712328,1.1506849315068493,413.0,2.828767123287671,37.1,-119.85,80700.0,5001.5330693924,House,0.9217288130420368
2.8167,10.0,6.080078125,1.150390625,1508.0,2.9453125,37.19,-119.68,96100.0,5328.609268022537,House,0.8335679090909298
4.1099,8.0,6.081680280046674,1.017502917152859,2383.0,2.780630105017503,37.19,-119.77,113599.99999999999,5329.890992059877,House,1.0377765442146474
2.7413,13.0,5.571741511500548,1.0744797371303396,2284.0,2.501642935377875,37.27,-119.67,123100.00000000001,4921.939977222975,House,0.8216615287256898
2.4054,38.0,6.100719424460432,1.0827338129496402,985.0,3.5431654676258995,37.11,-120.31,112500.0,5345.122307590883,House,0.7686197095654232
3.2868,21.0,5.944827586206896,1.0931034482758621,1006.0,3.4689655172413794,37.04,-120.25,91700.0,5220.408836988055,House,0.9078011903866765
1.9073,29.0,5.635593220338983,1.1073446327683616,1261.0,3.562146892655367,37.12,-120.16,79200.0,4973.021344293724,House,0.6899649607600382
2.6694,18.0,5.3655462184873945,0.9831932773109243,674.0,2.831932773109244,37.11,-120.27,75900.0,4756.983742812453,House,0.8103078317991546
1.5319,20.0,4.521929824561403,1.0219298245614035,1285.0,2.817982456140351,37.11,-120.25,50500.0,4082.09062767166,House,0.6306857142201036
1.2794,33.0,4.335968379446641,1.0039525691699605,627.0,2.4782608695652173,37.11,-120.26,50700.0,3933.32147157985,House,0.5908135518564019
1.7279,42.0,5.438095238095238,1.1238095238095238,597.0,2.842857142857143,37.12,-120.27,52300.0,4815.022958498728,House,0.6616359867875707
1.9464,36.0,4.975510204081632,1.0530612244897959,639.0,2.6081632653061226,37.12,-120.27,56999.99999999999,4444.9549312878435,House,0.6961392243181401
2.9861,17.0,5.376413570274637,1.0145395799676897,1580.0,2.5525040387722133,37.12,-120.27,81500.0,4765.677624242247,House,0.8603177875242407
2.0278,33.0,5.458149779735683,1.1013215859030836,648.0,2.854625550660793,37.13,-120.26,58800.0,4831.0665918110835,House,0.7089930620068741
2.9688,16.0,5.321243523316062,1.0310880829015545,673.0,3.4870466321243523,36.99,-120.43,63800.0,4721.541586675387,House,0.8575859522415
2.4219,34.0,4.950177935943061,1.0569395017793595,943.0,3.3558718861209966,36.88,-120.29,83900.0,4424.689116776986,House,0.7712252172050313
2.125,24.0,4.3355704697986575,0.8993288590604027,454.0,3.046979865771812,36.95,-120.06,61900.0,3933.0031438614633,House,0.7243418706474751
2.2375,19.0,4.742105263157895,0.9631578947368421,700.0,3.6842105263157894,36.94,-120.06,64300.0,4258.230978548853,House,0.7421066954629856
2.6941,11.0,5.599378881987578,1.0854037267080745,2074.0,3.220496894409938,36.93,-120.04,63300.0,4944.0498736126,House,0.8142081977808712
2.2527,18.0,4.528712871287128,1.0574257425742575,1339.0,2.6514851485148516,36.95,-120.05,65200.0,4087.51706505224,House,0.7445069206825035
2.6012,21.0,6.0398550724637685,1.0978260869565217,861.0,3.119565217391304,36.98,-120.21,92200.0,5296.430825993552,House,0.7995384002221073
3.0,18.0,4.456140350877193,0.9122807017543859,393.0,3.4473684210526314,36.96,-120.16,156300.0,4029.4590487242917,House,0.8625127303236683
3.8952,17.0,6.2388059701492535,1.0634328358208955,1624.0,3.029850746268657,36.96,-120.11,95300.0,5455.59154414194,House,1.0038733629889576
1.9063,18.0,5.661971830985915,1.0704225352112675,213.0,3.0,37.06,-120.08,95800.0,4994.124232811269,House,0.6898070512061225
3.4598,11.0,5.588410104011887,1.0029717682020802,2374.0,3.527488855869242,37.0,-120.09,74600.0,4935.274851232047,House,0.9351195432140839
3.5258,13.0,6.099709583736689,1.0454985479186834,3840.0,3.717328170377541,37.02,-120.06,84900.0,5344.314435011888,House,0.9455415737725167
3.125,14.0,7.271111111111111,1.1244444444444444,766.0,3.4044444444444446,37.04,-119.94,88500.0,6281.435656911426,House,0.8822514245631244
3.7143,9.0,5.450847457627119,1.006779661016949,1057.0,3.5830508474576273,37.02,-120.09,81600.0,4825.224734124233,House,0.9753075246856167
2.6087,18.0,5.606741573033708,1.0646067415730338,1327.0,3.7275280898876404,36.96,-119.95,96000.0,4949.940026449503,House,0.8007227218764746
1.8431,25.0,4.462025316455696,1.0168776371308017,1976.0,4.168776371308017,36.95,-120.02,53900.0,4034.167021187094,House,0.6798271673986536
4.277,11.0,6.055421686746988,0.983132530120482,1360.0,3.2771084337349397,36.94,-119.9,98500.0,5308.884117420128,House,1.0641632306739526
4.475,13.0,5.970893970893971,0.9916839916839917,1607.0,3.3409563409563408,36.97,-119.85,102400.0,5241.261944737714,House,1.095429322349251
4.5347,12.0,6.504098360655738,1.0655737704918034,1590.0,3.2581967213114753,36.93,-119.88,101200.0,5667.825456547128,House,1.1048565227180154
4.3625,13.0,6.970731707317073,1.0195121951219512,702.0,3.424390243902439,36.93,-119.87,111800.00000000001,6041.132133876196,House,1.0776644975337404
2.5388,12.0,4.508816120906801,0.9546599496221663,1399.0,3.5239294710327456,36.98,-120.07,59600.0,4071.5996647479787,House,0.7896848440577708
1.4712,12.0,5.251937984496124,1.1143410852713178,1724.0,3.3410852713178296,36.98,-120.06,60400.0,4666.097155619436,House,0.6211006042974235
2.5288,16.0,5.315638450502152,1.06025824964132,2463.0,3.533715925394548,36.98,-120.05,61800.0,4717.057528424259,House,0.7881057485186143
1.625,38.0,4.616766467065868,1.089820359281437,1220.0,3.6526946107784433,36.97,-120.06,52800.0,4157.959941675232,House,0.6453870936896504
3.6181,34.0,6.446902654867257,1.0575221238938053,557.0,2.4646017699115044,36.96,-120.07,96500.0,5622.068891916343,House,0.9601166255989312
3.8257,13.0,5.584026622296173,0.9800332778702163,1458.0,2.425956738768719,36.97,-120.08,94200.0,4931.768065859476,House,0.9928986489918199
4.8187,20.0,7.664233576642336,1.1569343065693432,910.0,3.321167883211679,36.96,-120.1,90900.0,6595.933629336406,House,1.1497028360300596
4.1544,16.0,6.405566600397615,1.0159045725646123,1425.0,2.8330019880715707,36.95,-120.09,119400.0,5589.000048340629,House,1.0448035193638938
3.1136,36.0,5.7134986225895315,0.9614325068870524,954.0,2.628099173553719,36.96,-120.08,73800.0,5035.345666094163,House,0.880451255648486
2.4196,41.0,6.807017543859649,1.2339181286549707,476.0,2.783625730994152,36.95,-120.08,70700.0,5910.160803110257,House,0.7708620252310254
1.6071,27.0,4.190476190476191,1.0389610389610389,587.0,2.5411255411255413,36.97,-120.07,55000.00000000001,3816.92772040349,House,0.6425605126745603
1.4044,35.0,4.659147869674185,1.0726817042606516,1208.0,3.0275689223057642,36.97,-120.06,61700.0,4191.865063761885,House,0.6105522460958581
1.4267,37.0,4.291845493562231,1.1201716738197425,1092.0,4.686695278969957,36.96,-120.05,52300.0,3898.0231628723227,House,0.6140736291481772
1.4,31.0,2.806451612903226,1.0241935483870968,913.0,3.681451612903226,36.95,-120.05,52500.0,2709.7080583451184,House,0.6098574440586293
1.6534,44.0,4.487804878048781,1.0278745644599303,723.0,2.519163763066202,36.96,-120.06,61400.0,4054.790670461562,House,0.6498717250208549
2.2898,42.0,4.563981042654029,1.0236966824644549,471.0,2.2322274881516586,36.96,-120.07,66100.0,4115.73160214576,House,0.7503653651327742
1.4511,32.0,4.644688644688645,1.0366300366300367,549.0,2.010989010989011,36.96,-120.07,65200.0,4180.297683773453,House,0.617926622263719
1.8973,20.0,4.078544061302682,1.0076628352490422,1845.0,3.5344827586206895,36.97,-120.04,51600.0,3727.382017064683,House,0.6883858652208817
1.3713,23.0,4.329938900203666,1.030549898167006,2091.0,4.258655804480652,36.96,-120.04,51800.0,3928.49788818547,House,0.6053254398612502
2.5833,26.0,5.05511811023622,0.9409448818897638,820.0,3.2283464566929134,36.9,-119.98,62300.0,4508.641256211514,House,0.7967118192070172
4.665,14.0,7.4921875,1.109375,2047.0,3.1984375,36.92,-119.81,121300.00000000001,6458.296768022537,House,1.1254321375932244
3.0234,31.0,5.464203233256351,1.1131639722863742,1933.0,4.464203233256351,36.86,-119.98,65000.0,4835.909354627618,House,0.8662078138852944
2.234,32.0,4.892271662763466,1.0960187353629978,1765.0,4.133489461358314,36.87,-120.13,61700.0,4378.36409823331,House,0.741554012024281
4.9286,43.0,5.980487804878049,1.1902439024390243,491.0,2.395121951219512,38.1,-122.49,307000.0,5248.937011924976,House,1.1670570960053896
7.5412,16.0,7.033333333333333,0.9571428571428572,1659.0,2.6333333333333333,38.14,-122.54,392100.0,6091.213434689204,House,1.5796115965654152
5.0029,26.0,5.72626931567329,0.9845474613686535,2341.0,2.5838852097130243,38.1,-122.55,255600.0,5045.562220561169,House,1.1787897758613224
6.4092,14.0,6.528901734104046,0.9855491329479769,1127.0,3.2572254335260116,38.15,-122.62,334900.0,5687.668155305774,House,1.4008579815329
5.3755,20.0,7.09375,1.03125,601.0,2.6830357142857144,38.13,-122.59,290900.0,6139.546768022537,House,1.2376268756502933
7.5,9.0,6.852631578947369,0.9315789473684211,682.0,3.5894736842105264,38.15,-122.58,423200.0,5946.6520311804325,House,1.5731057229440903
3.1981,24.0,4.197947214076247,1.0762463343108504,1583.0,2.3211143695014664,38.11,-122.57,215300.0,3822.9045392835346,House,0.8937946129543585
3.4705,32.0,4.869986168741355,1.0345781466113417,1706.0,2.359612724757953,38.11,-122.57,228600.0,4360.535703015621,House,0.9368091754409813
6.0132,25.0,6.675814751286449,0.9819897084048027,3445.0,2.9545454545454546,38.12,-122.59,287900.0,5805.198569051697,House,1.338325798182303
4.9286,13.0,6.5285714285714285,1.1311688311688313,1912.0,2.483116883116883,38.12,-122.58,309500.0,5687.403910879681,House,1.1670570960053896
3.8068,19.0,5.214285714285714,0.9761904761904762,873.0,2.5982142857142856,38.11,-122.6,201600.0,4635.975339451109,House,0.9899141584228142
5.3962,23.0,6.897047086991221,1.0327214684756585,3594.0,2.868316041500399,38.11,-122.6,301500.0,5982.184437615514,House,1.2408956034163472
5.5524,21.0,6.156645569620253,0.9746835443037974,1968.0,3.1139240506329116,38.11,-122.65,279200.0,5389.86322371874,House,1.2655610757379716
6.9081,18.0,8.207671957671957,1.085978835978836,2311.0,3.056878306878307,38.09,-122.61,368700.0,7030.684334160103,House,1.4796390579814176
4.6463,22.0,5.3963636363636365,1.0454545454545454,5600.0,2.5454545454545454,38.1,-122.58,276300.0,4781.637677113446,House,1.1224792289350018
5.615,27.0,6.678373382624769,1.0086260012322859,4406.0,2.7147258163894024,38.08,-122.58,285600.0,5807.245474122353,House,1.2754462138130913
6.7232,5.0,7.437810945273632,1.1691542288557213,555.0,2.7611940298507465,38.07,-122.55,345000.0,6414.795524241443,House,1.4504415814624139
4.1705,17.0,4.6669902912621355,1.0305825242718447,4684.0,2.2737864077669903,38.09,-122.56,209800.0,4198.139001032246,House,1.047345863181936
5.0965,19.0,5.973996175908222,1.0405353728489484,6109.0,2.3361376673040155,38.06,-122.56,295300.0,5243.743708749115,House,1.193570110107827
3.0573,38.0,4.757363253856942,0.9943899018232819,1894.0,2.656381486676017,38.07,-122.55,350800.0,4270.437371108091,House,0.871560947763035
6.0433,20.0,6.470756062767475,1.0099857346647647,1812.0,2.5848787446504993,38.07,-122.41,435900.0,5641.151618236518,House,1.343078875755164
3.0742,24.0,5.049468085106383,1.0292553191489362,5162.0,2.7457446808510637,38.06,-122.51,118800.0,4504.121236107644,House,0.8742296192242094
3.4432,16.0,5.264084507042254,1.028169014084507,472.0,1.6619718309859155,38.01,-122.53,67500.0,4675.814373656341,House,0.932498244619084
4.1289,13.0,4.572038420490928,1.112059765208111,2146.0,2.290288153681964,38.03,-122.44,179200.0,4122.17750441528,House,1.0407768257390448
4.3182,36.0,5.62625,1.04,2196.0,2.745,38.01,-122.45,252700.0,4965.546768022537,House,1.0706691042952772
5.4781,27.0,6.382413087934561,1.0858895705521472,1318.0,2.6952965235173822,38.01,-122.53,310900.0,5570.477238370186,House,1.253828395882039
3.9519,17.0,4.510128913443831,0.9871086556169429,1157.0,2.130755064456722,38.0,-122.51,274200.0,4072.649898777602,House,1.012826834695975
7.7197,26.0,6.0,1.0,19.0,2.375,38.0,-122.49,400000.0,5264.546768022537,House,1.6077984519393587
6.0902,29.0,6.121160409556314,0.9974402730375427,3063.0,2.613481228668942,38.03,-122.55,293200.0,5361.475095667589,House,1.350484833833808
6.5253,24.0,7.28125,1.00625,911.0,2.846875,38.03,-122.57,387700.0,6289.546768022537,House,1.4191912807425069
6.5249,34.0,6.667844522968198,1.0247349823321554,815.0,2.8798586572438163,38.03,-122.56,324800.0,5798.822386397096,House,1.4191281169209407
8.3646,25.0,8.403940886699507,1.1206896551724137,1238.0,3.0492610837438425,38.04,-122.59,397300.0,7187.699477382143,House,1.7096343232595608
5.6512,33.0,6.7643718949609655,1.0553584102200142,3798.0,2.695528743789922,38.02,-122.57,314000.0,5876.044283991309,House,1.2811625396648378
4.6,21.0,5.386934673366834,1.0050251256281406,840.0,2.1105527638190953,38.01,-122.56,239500.0,4774.094506716005,House,1.1151680165887072
6.4978,27.0,6.718328840970351,0.9582210242587601,1928.0,2.5983827493261455,38.02,-122.55,361500.0,5839.209840798818,House,1.4148487680098265
6.3314,27.0,6.490998363338789,0.9443535188216039,1657.0,2.7119476268412437,38.01,-122.55,342200.0,5657.345458693569,House,1.3885726182382625
3.18,28.0,4.27,1.0325,1694.0,2.1175,38.0,-122.54,277000.0,3880.546768022537,House,0.8909364500284852
3.9265,18.0,4.31994459833795,1.1121883656509695,1395.0,1.9321329639889198,38.0,-122.55,301100.0,3920.5024466928976,House,1.0088159320265173
7.3521,32.0,6.775757575757575,1.0545454545454545,818.0,2.478787878787879,37.99,-122.54,444000.00000000006,5885.1528286285975,House,1.5497508999199658
2.8903,31.0,4.477459016393443,1.0730874316939891,2962.0,2.023224043715847,37.98,-122.52,324200.0,4046.5139811372915,House,0.8451900522591216
5.5083,52.0,6.659090909090909,1.196969696969697,607.0,2.2992424242424243,37.98,-122.54,371900.0,5791.8194952952645,House,1.2585972644102916
4.8993,34.0,5.651282051282052,0.9487179487179487,1398.0,2.3897435897435897,37.99,-122.55,319900.0,4985.572409048179,House,1.162430346075661
8.5759,32.0,6.751412429378531,0.9491525423728814,810.0,2.288135593220339,37.98,-122.53,500000.99999999994,5865.676711525362,House,1.7430006120019375
3.293,31.0,4.788679245283019,1.0415094339622641,1581.0,1.9886792452830189,37.98,-122.55,337500.0,4295.490164248952,House,0.9087802296209535
5.5791,32.0,6.610223642172524,1.0095846645367412,1541.0,2.461661341853035,37.99,-122.51,433300.0,5752.725681760557,House,1.2697772608275195
6.0762,37.0,7.070692194403534,1.0294550810014726,1830.0,2.695139911634757,37.98,-122.51,487800.0,6121.100523545365,House,1.3482741000789888
3.2462,37.0,4.191219512195122,1.062439024390244,2100.0,2.048780487804878,37.97,-122.51,329400.0,3817.522377778635,House,0.9013900624977011
7.494,22.0,7.6008359456635315,1.0470219435736676,2468.0,2.57889237199582,37.99,-122.47,439200.00000000006,6545.215524553362,House,1.5721582656205966
12.0933,10.0,8.179012345679013,1.1666666666666667,427.0,2.6358024691358026,37.98,-122.46,500000.99999999994,7007.756644565748,House,2.2984316769448423
6.994,27.0,7.159685863874346,0.9882198952879581,1916.0,2.507853403141361,37.99,-122.49,420800.0,6192.295459122014,House,1.4932034886627719
6.4271,34.0,7.218390804597701,1.0229885057471264,460.0,2.6436781609195403,37.98,-122.49,451700.00000000006,6239.259411700698,House,1.4036845625479901
1.9063,52.0,1.553030303030303,0.9015151515151515,228.0,1.7272727272727273,37.97,-122.53,200000.0,1706.97101044678,House,0.6898070512061225
2.5125,52.0,3.7231503579952268,1.0763723150357996,700.0,1.6706443914081146,37.97,-122.53,270800.0,3443.0670544187187,House,0.7855318227897893
2.6036,44.0,3.9505494505494507,1.0472527472527473,1831.0,2.012087912087912,37.97,-122.53,287500.0,3624.986328462098,House,0.799917383151505
5.6263,39.0,5.689280868385346,1.033921302578019,1833.0,2.4871099050203527,37.97,-122.54,352100.0,5015.971462730814,House,1.277230591772338
2.75,33.0,3.331360946745562,1.1479289940828403,265.0,1.5680473372781065,37.97,-122.52,231300.00000000003,3129.635525418987,House,0.8230353418447559
3.6863,39.0,5.056661562021439,1.0474732006125573,1574.0,2.4104134762633995,37.96,-122.51,263800.0,4509.876017639689,House,0.9708860571759784
5.2818,35.0,5.715909090909091,0.9829545454545454,818.0,2.3238636363636362,37.96,-122.52,331000.0,5037.27404074981,House,1.2228307504483968
3.5588,37.0,4.267515923566879,1.0254777070063694,621.0,1.9777070063694266,37.97,-122.53,268800.0,3878.559506876041,House,0.9507525890517332
6.2862,37.0,5.072463768115942,0.8260869565217391,179.0,2.5942028985507246,37.95,-122.52,500000.99999999994,4522.517782515291,House,1.381435106401275
3.9917,35.0,4.6091370558375635,0.9847715736040609,413.0,2.0964467005076144,37.96,-122.53,290800.0,4151.856412692588,House,1.0191116349418177
3.9712,16.0,4.624539877300614,1.0294478527607362,1986.0,2.4368098159509204,37.95,-122.47,187500.0,4164.1786698630285,House,1.015874489086547
6.1359,16.0,4.0,0.8,45.0,1.8,37.96,-122.5,212500.0,3664.5467680225374,House,1.3577013004477532
2.7273,25.0,3.6015452538631347,1.0496688741721854,5917.0,3.2654525386313464,37.97,-122.5,187500.0,3345.7829711130453,House,0.8194507949708707
5.5789,36.0,5.365461847389558,1.036144578313253,678.0,2.7228915662650603,38.01,-122.64,292000.0,4756.916245934184,House,1.2697456789167365
3.7321,36.0,5.235807860262009,1.0131004366812226,551.0,2.406113537117904,38.01,-122.64,266700.0,4653.193056232144,House,0.9781183147453152
4.2011,41.0,5.05420054200542,1.062330623306233,825.0,2.2357723577235773,38.01,-122.68,255399.99999999997,4507.907201626873,House,1.0521778955317547
4.1379,42.0,4.828767123287672,1.0547945205479452,624.0,2.136986301369863,38.03,-122.7,309100.0,4327.560466652674,House,1.0421980117242857
5.0766,40.0,5.6,1.0980392156862746,708.0,2.776470588235294,38.01,-122.65,305400.0,4944.546768022537,House,1.1904277099849057
4.5625,46.0,4.845138055222089,1.027611044417767,1872.0,2.247298919567827,37.97,-122.59,275200.0,4340.657212200208,House,1.1092464083168705
4.4375,40.0,5.735359525574499,1.1030392883617495,3108.0,2.3039288361749444,37.99,-122.61,289600.0,5052.834388482137,House,1.0895077140774143
7.7006,52.0,6.607142857142857,1.1071428571428572,150.0,2.6785714285714284,37.97,-122.62,316700.0,5750.261053736823,House,1.6047823794595695
4.1659,36.0,5.887545344619105,1.053204353083434,1899.0,2.2962515114873034,37.99,-122.59,302000.0,5174.583043717821,House,1.0466194792339238
4.1098,21.0,4.89532293986637,1.0289532293986636,1100.0,2.4498886414253898,38.0,-122.6,246600.00000000003,4380.805119915633,House,1.0377607532592559
6.1724,35.0,7.006359300476947,1.0389507154213036,3450.0,2.742448330683625,38.01,-122.59,414300.0,6069.634208404095,House,1.3634649991656742
4.9674,45.0,6.01,1.0625,926.0,2.315,37.99,-122.57,320100.0,5272.546768022537,House,1.1731839866973168
4.1711,38.0,5.440116845180136,0.9698149951314509,2466.0,2.401168451801363,37.99,-122.57,336900.0,4816.640244166647,House,1.0474406089142851
4.625,49.0,5.478927203065134,1.0574712643678161,1178.0,2.256704980842912,37.98,-122.57,355000.0,4847.688530474645,House,1.1191157554365985
4.6905,52.0,5.751173708920188,1.0156494522691706,1553.0,2.430359937402191,37.98,-122.58,316300.0,5065.485735158688,House,1.1294588312180736
4.9615,52.0,5.98984771573604,1.0964467005076142,467.0,2.3705583756345177,37.98,-122.58,292200.0,5256.4249406113695,House,1.1722523203292146
4.8056,36.0,4.755834829443447,0.9730700179533214,1111.0,1.9946140035906643,37.98,-122.56,345700.0,4269.214631577295,House,1.1476342208737647
4.6944,52.0,5.990196078431373,1.0588235294117647,735.0,2.4019607843137254,37.97,-122.56,398900.0,5256.703630767635,House,1.1300746784783446
3.5055,47.0,5.273612463485882,1.085686465433301,2177.0,2.1197663096397275,37.97,-122.57,382100.0,4683.436738811242,House,0.942336009828029
7.1155,52.0,8.82213438735178,1.150197628458498,731.0,2.889328063241107,37.97,-122.55,500000.99999999994,7522.25427790396,House,1.5123894994635232
9.1834,52.0,7.341825902335456,0.9936305732484076,1449.0,3.0764331210191083,37.96,-122.57,500000.99999999994,6338.007489890902,House,1.8389306660056945
6.1444,34.0,6.529268292682927,1.002439024390244,933.0,2.2756097560975608,37.95,-122.56,500000.99999999994,5687.9614021688785,House,1.359043531656036
10.6272,36.0,8.394190871369295,1.004149377593361,653.0,2.7095435684647304,37.94,-122.56,500000.99999999994,7179.899465117974,House,2.066920479949109
9.5551,29.0,5.626865671641791,0.8656716417910447,151.0,2.253731343283582,37.96,-122.64,500000.99999999994,4966.03930533597,House,1.8976256471961412
10.129,44.0,7.461538461538462,0.9807692307692307,596.0,2.8653846153846154,37.96,-122.54,500000.99999999994,6433.777537253307,House,1.9882499401883325
4.3083,33.0,5.643652561247216,1.1024498886414253,996.0,2.2182628062360803,37.96,-122.54,500000.99999999994,4979.468817020311,House,1.0691057997115123
5.697,38.0,5.984455958549223,1.0362694300518134,971.0,2.5155440414507773,37.95,-122.54,435700.0,5252.111534861916,House,1.2883947972341745
7.8904,33.0,7.082802547770701,1.0047770700636942,1675.0,2.667197452229299,37.95,-122.52,468800.0,6130.788806239098,House,1.63475361279276
3.5838,22.0,3.9438559322033897,1.0481991525423728,2980.0,1.5783898305084745,37.95,-122.53,271300.0,3619.6315137852494,House,0.9547003278996244
8.3935,36.0,7.00479233226837,0.9904153354632588,1549.0,2.47444089456869,37.96,-122.53,470500.0,6068.380633837233,House,1.7141979093677229
6.6125,42.0,6.256484149855908,1.043227665706052,887.0,2.5561959654178676,37.93,-122.53,393200.0,5469.7340879072635,House,1.4329609938439516
5.5385,43.0,6.972093023255814,1.0930232558139534,970.0,2.255813953488372,37.93,-122.54,431799.99999999994,6042.221186627189,House,1.2633661329385442
4.4081,39.0,4.657360406091371,0.983502538071066,1519.0,1.9276649746192893,37.94,-122.54,435200.00000000006,4190.435092895634,House,1.0848651731922943
5.1834,26.0,5.037878787878788,1.0151515151515151,1550.0,1.957070707070707,37.94,-122.54,405500.0,4494.8497983255675,House,1.207292450343097
5.9582,18.0,7.485477178423237,1.1784232365145229,600.0,2.4896265560165975,37.94,-122.52,500000.99999999994,6452.928510761127,House,1.3296407727169421
4.7344,18.0,3.554655870445344,1.0323886639676114,384.0,1.5546558704453441,37.94,-122.53,200000.0,3308.2714643788127,House,1.1363910606349705
5.0779,34.0,5.487179487179487,0.9901380670611439,1219.0,2.4043392504930967,37.93,-122.52,333900.0,4854.290357766127,House,1.190632992404996
3.7647,32.0,5.650862068965517,1.165948275862069,1022.0,2.2025862068965516,37.92,-122.51,375000.0,4985.236423194951,House,0.9832661662029654
14.5833,24.0,5.613333333333333,0.8533333333333334,163.0,2.1733333333333333,37.92,-122.52,500000.99999999994,4955.213434689204,House,2.6916264661948093
5.5379,42.0,5.689542483660131,0.9836601307189542,723.0,2.3627450980392157,37.92,-122.53,410500.00000000006,5016.180754950642,House,1.2632713872061947
4.125,37.0,5.109792284866469,1.0445103857566767,648.0,1.9228486646884273,37.93,-122.53,310300.0,4552.380595915713,House,1.0401609784787738
3.875,45.0,4.664634146341464,0.9878048780487805,608.0,1.853658536585366,37.92,-122.53,390800.0,4196.254085095708,House,1.0006835899998614
5.8509,47.0,5.251655629139073,1.0794701986754967,334.0,2.2119205298013247,37.92,-122.52,317800.0,4665.871271333795,House,1.312697077581793
6.1632,32.0,6.4681372549019605,1.017156862745098,1013.0,2.482843137254902,37.92,-122.5,349200.0,5639.056571944106,House,1.3620122312696503
5.5926,30.0,6.467236467236467,1.0227920227920229,974.0,2.774928774928775,37.92,-122.5,300900.0,5638.335941811711,House,1.2719090398053807
6.2953,26.0,6.823899371069182,1.0911949685534592,849.0,2.669811320754717,37.92,-122.49,386200.0,5923.666264877884,House,1.3828720833419075
6.641,2.0,5.483050847457627,1.152542372881356,203.0,1.7203389830508475,37.91,-122.51,310000.0,4850.98744598864,House,1.4374614161305477
3.6731,16.0,3.9663526244952894,1.0794078061911172,1385.0,1.864064602960969,37.93,-122.48,318000.0,3637.6288676187687,House,0.9688016510642918
8.8386,35.0,6.680965147453083,1.096514745308311,812.0,2.1769436997319036,37.88,-122.46,500000.99999999994,5809.318885985004,House,1.7844834518155785
11.5706,36.0,7.68213058419244,1.0618556701030928,1315.0,2.259450171821306,37.87,-122.47,500000.99999999994,6610.25123537649,House,2.2158923531131327
10.0791,27.0,7.2682926829268295,1.0352303523035231,935.0,2.5338753387533877,37.91,-122.45,500000.99999999994,6279.180914364001,House,1.9803702534479417
5.4851,31.0,5.525651144435675,1.0118389897395421,2755.0,2.1744277821625886,37.91,-122.5,441099.99999999994,4885.067683571077,House,1.2549337627594483
6.0238,23.0,4.910714285714286,1.1994047619047619,541.0,1.6101190476190477,37.89,-122.49,500000.99999999994,4393.118196593966,House,1.3399996394538087
7.2905,23.0,6.401663695781343,1.0314913844325608,3895.0,2.3143196672608437,37.89,-122.47,500000.99999999994,5585.877724647612,House,1.5400236713987618
8.4888,30.0,5.954113924050633,1.134493670886076,1292.0,2.0443037974683542,37.9,-122.45,500000.99999999994,5227.837907263044,House,1.7292466898558843
4.7475,28.0,5.325513196480938,1.064516129032258,2100.0,2.0527859237536656,37.88,-122.5,474600.00000000006,4724.957325207288,House,1.1384596757912655
3.4485,27.0,4.888482632541133,1.0329067641681902,1233.0,2.2541133455210236,37.89,-122.51,458300.0,4375.332874055443,House,0.9333351652548371
7.9892,37.0,6.052757793764988,0.9544364508393285,999.0,2.3956834532374103,37.91,-122.53,500000.99999999994,5306.753003034528,House,1.650355076719626
3.8839,44.0,5.299813780260708,1.0260707635009312,1232.0,2.2942271880819365,37.9,-122.53,327200.0,4704.397792231104,House,1.0020889850297108
4.4375,48.0,5.474725274725275,1.010989010989011,937.0,2.059340659340659,37.9,-122.54,370000.0,4844.326987802758,House,1.0895077140774143
5.6302,48.0,5.79009900990099,0.9683168316831683,1159.0,2.295049504950495,37.91,-122.54,488999.99999999994,5096.62597594333,House,1.2778464390326092
